city,county,link,total_records,total_pages,total_county_records
Chualar,Santa Clara,https://www.localcrimenews.com//welcome/newCities/chualar,422.0,22.0,2309581.0
Byron,Santa Clara,https://www.localcrimenews.com//welcome/newCities/byron,408.0,21.0,2309581.0
Manchester,Santa Clara,https://www.localcrimenews.com//welcome/newCities/manchester,395.0,20.0,2309581.0
French Gulch,Santa Clara,https://www.localcrimenews.com//welcome/newCities/french-gulch,358.0,18.0,2309581.0
Bridgeport,Santa Clara,https://www.localcrimenews.com//welcome/newCities/bridgeport,356.0,18.0,2309581.0
Big Sur,Santa Clara,https://www.localcrimenews.com//welcome/newCities/big-sur,347.0,18.0,2309581.0
Alta,Santa Clara,https://www.localcrimenews.com//welcome/newCities/alta,330.0,17.0,2309581.0
Farmington,Santa Clara,https://www.localcrimenews.com//welcome/newCities/farmington,323.0,17.0,2309581.0
Dunlap,Santa Clara,https://www.localcrimenews.com//welcome/newCities/dunlap,296.0,15.0,2309581.0
Raymond,Santa Clara,https://www.localcrimenews.com//welcome/newCities/raymond,294.0,15.0,2309581.0
Corralitos,Santa Clara,https://www.localcrimenews.com//welcome/newCities/corralitos,282.0,15.0,2309581.0
Vallecito,Santa Clara,https://www.localcrimenews.com//welcome/newCities/vallecito,239.0,12.0,2309581.0
Sunol,Santa Clara,https://www.localcrimenews.com//welcome/newCities/sunol,238.0,12.0,2309581.0
Milford,Santa Clara,https://www.localcrimenews.com//welcome/newCities/milford,177.0,9.0,2309581.0
Bridgeville,Santa Clara,https://www.localcrimenews.com//welcome/newCities/bridgeville,168.0,9.0,2309581.0
Tres Pinos,Santa Clara,https://www.localcrimenews.com//welcome/newCities/tres-pinos,157.0,8.0,2309581.0
Brooks,Santa Clara,https://www.localcrimenews.com//welcome/newCities/brooks,153.0,8.0,2309581.0
Cassel,Santa Clara,https://www.localcrimenews.com//welcome/newCities/cassel,98.0,5.0,2309581.0
Coyote,Santa Clara,https://www.localcrimenews.com//welcome/newCities/coyote,97.0,5.0,2309581.0
Del Rey Oaks,Santa Clara,https://www.localcrimenews.com//welcome/newCities/del-rey-oaks,95.0,5.0,2309581.0
Helena,Santa Clara,https://www.localcrimenews.com//welcome/newCities/helena,85.0,5.0,2309581.0
Canyon,Santa Clara,https://www.localcrimenews.com//welcome/newCities/canyon,72.0,4.0,2309581.0
Lake City,Santa Clara,https://www.localcrimenews.com//welcome/newCities/lake-city,60.0,3.0,2309581.0
Mount Hermon,Santa Clara,https://www.localcrimenews.com//welcome/newCities/mount-hermon,56.0,3.0,2309581.0
Bristol,Santa Clara,https://www.localcrimenews.com//welcome/newCities/bristol,54.0,3.0,2309581.0
Likely,Santa Clara,https://www.localcrimenews.com//welcome/newCities/likely,53.0,3.0,2309581.0
Honeydew,Santa Clara,https://www.localcrimenews.com//welcome/newCities/honeydew,51.0,3.0,2309581.0
Floriston,Santa Clara,https://www.localcrimenews.com//welcome/newCities/floriston,48.0,3.0,2309581.0
Mount Hamilton,Santa Clara,https://www.localcrimenews.com//welcome/newCities/mount-hamilton,42.0,3.0,2309581.0
Pinecrest,Santa Clara,https://www.localcrimenews.com//welcome/newCities/pinecrest,40.0,2.0,2309581.0
Universal City,Santa Clara,https://www.localcrimenews.com//welcome/newCities/universal-city,34.0,2.0,2309581.0
La Porte,Santa Clara,https://www.localcrimenews.com//welcome/newCities/la-porte,27.0,2.0,2309581.0
Leesville,Santa Clara,https://www.localcrimenews.com//welcome/newCities/leesville,26.0,2.0,2309581.0
Fish Camp,Santa Clara,https://www.localcrimenews.com//welcome/newCities/fish-camp,26.0,2.0,2309581.0
Loma Mar,Santa Clara,https://www.localcrimenews.com//welcome/newCities/loma-mar,26.0,2.0,2309581.0
Amboy,Santa Clara,https://www.localcrimenews.com//welcome/newCities/amboy,24.0,2.0,2309581.0
Eldridge,Santa Clara,https://www.localcrimenews.com//welcome/newCities/eldridge,24.0,2.0,2309581.0
Cold Springs,Santa Clara,https://www.localcrimenews.com//welcome/newCities/cold-springs,19.0,1.0,2309581.0
Cutten,Santa Clara,https://www.localcrimenews.com//welcome/newCities/cutten,19.0,1.0,2309581.0
Eagleville,Santa Clara,https://www.localcrimenews.com//welcome/newCities/eagleville,14.0,1.0,2309581.0
New Almaden,Santa Clara,https://www.localcrimenews.com//welcome/newCities/new-almaden,11.0,1.0,2309581.0
Dardanelle,Santa Clara,https://www.localcrimenews.com//welcome/newCities/dardanelle,10.0,1.0,2309581.0
Scott Bar,Santa Clara,https://www.localcrimenews.com//welcome/newCities/scott-bar,10.0,1.0,2309581.0
Cherokee,Santa Clara,https://www.localcrimenews.com//welcome/newCities/cherokee,8.0,1.0,2309581.0
Holy City,Santa Clara,https://www.localcrimenews.com//welcome/newCities/holy-city,8.0,1.0,2309581.0
Moffett Field,Santa Clara,https://www.localcrimenews.com//welcome/newCities/moffett-field,7.0,1.0,2309581.0
Cisco,Santa Clara,https://www.localcrimenews.com//welcome/newCities/cisco,5.0,1.0,2309581.0
Kaweah,Santa Clara,https://www.localcrimenews.com//welcome/newCities/kaweah,4.0,1.0,2309581.0
Corral De Tierra,Santa Clara,https://www.localcrimenews.com//welcome/newCities/corral-de-tierra,3.0,1.0,2309581.0
Los Angeles,Kern,https://www.localcrimenews.com//welcome/newCities/los-angeles,1292398.0,64620.0,2249428.0
Bakersfield,Kern,https://www.localcrimenews.com//welcome/newCities/bakersfield,435335.0,21767.0,2249428.0
Lancaster,Kern,https://www.localcrimenews.com//welcome/newCities/lancaster,115676.0,5784.0,2249428.0
El Monte,Kern,https://www.localcrimenews.com//welcome/newCities/el-monte,66039.0,3302.0,2249428.0
Hanford,Kern,https://www.localcrimenews.com//welcome/newCities/hanford,49479.0,2474.0,2249428.0
Lake Elsinore,Kern,https://www.localcrimenews.com//welcome/newCities/lake-elsinore,44565.0,2229.0,2249428.0
Delano,Kern,https://www.localcrimenews.com//welcome/newCities/delano,22039.0,1102.0,2249428.0
Alameda,Kern,https://www.localcrimenews.com//welcome/newCities/alameda,19822.0,992.0,2249428.0
Atwater,Kern,https://www.localcrimenews.com//welcome/newCities/atwater,17399.0,870.0,2249428.0
Lamont,Kern,https://www.localcrimenews.com//welcome/newCities/lamont,15612.0,781.0,2249428.0
Shafter,Kern,https://www.localcrimenews.com//welcome/newCities/shafter,14765.0,739.0,2249428.0
Port Hueneme,Kern,https://www.localcrimenews.com//welcome/newCities/port-hueneme,11522.0,577.0,2249428.0
Newhall,Kern,https://www.localcrimenews.com//welcome/newCities/newhall,11232.0,562.0,2249428.0
Rosamond,Kern,https://www.localcrimenews.com//welcome/newCities/rosamond,10831.0,542.0,2249428.0
Taft,Kern,https://www.localcrimenews.com//welcome/newCities/taft,10779.0,539.0,2249428.0
San Bruno,Kern,https://www.localcrimenews.com//welcome/newCities/san-bruno,9910.0,496.0,2249428.0
Cudahy,Kern,https://www.localcrimenews.com//welcome/newCities/cudahy,9345.0,468.0,2249428.0
Tehachapi,Kern,https://www.localcrimenews.com//welcome/newCities/tehachapi,7434.0,372.0,2249428.0
Farmersville,Kern,https://www.localcrimenews.com//welcome/newCities/farmersville,6894.0,345.0,2249428.0
Ridgecrest,Kern,https://www.localcrimenews.com//welcome/newCities/ridgecrest,6888.0,345.0,2249428.0
Mojave,Kern,https://www.localcrimenews.com//welcome/newCities/mojave,6406.0,321.0,2249428.0
Lake Isabella,Kern,https://www.localcrimenews.com//welcome/newCities/lake-isabella,5962.0,299.0,2249428.0
Arvin,Kern,https://www.localcrimenews.com//welcome/newCities/arvin,4813.0,241.0,2249428.0
Hermosa Beach,Kern,https://www.localcrimenews.com//welcome/newCities/hermosa-beach,3985.0,200.0,2249428.0
Terra Bella,Kern,https://www.localcrimenews.com//welcome/newCities/terra-bella,3915.0,196.0,2249428.0
Bishop,Kern,https://www.localcrimenews.com//welcome/newCities/bishop,3856.0,193.0,2249428.0
California City,Kern,https://www.localcrimenews.com//welcome/newCities/california-city,3017.0,151.0,2249428.0
Frazier Park,Kern,https://www.localcrimenews.com//welcome/newCities/frazier-park,2612.0,131.0,2249428.0
Acton,Kern,https://www.localcrimenews.com//welcome/newCities/acton,2530.0,127.0,2249428.0
Buttonwillow,Kern,https://www.localcrimenews.com//welcome/newCities/buttonwillow,2353.0,118.0,2249428.0
Tipton,Kern,https://www.localcrimenews.com//welcome/newCities/tipton,2135.0,107.0,2249428.0
Boron,Kern,https://www.localcrimenews.com//welcome/newCities/boron,2105.0,106.0,2249428.0
Lafayette,Kern,https://www.localcrimenews.com//welcome/newCities/lafayette,2095.0,105.0,2249428.0
Springville,Kern,https://www.localcrimenews.com//welcome/newCities/springville,1885.0,95.0,2249428.0
Richgrove,Kern,https://www.localcrimenews.com//welcome/newCities/richgrove,1790.0,90.0,2249428.0
Bodfish,Kern,https://www.localcrimenews.com//welcome/newCities/bodfish,1708.0,86.0,2249428.0
Sierra Madre,Kern,https://www.localcrimenews.com//welcome/newCities/sierra-madre,1593.0,80.0,2249428.0
Wofford Heights,Kern,https://www.localcrimenews.com//welcome/newCities/wofford-heights,1521.0,77.0,2249428.0
Weldon,Kern,https://www.localcrimenews.com//welcome/newCities/weldon,1367.0,69.0,2249428.0
Lost Hills,Kern,https://www.localcrimenews.com//welcome/newCities/lost-hills,1326.0,67.0,2249428.0
Alamo,Kern,https://www.localcrimenews.com//welcome/newCities/alamo,1212.0,61.0,2249428.0
Alpaugh,Kern,https://www.localcrimenews.com//welcome/newCities/alpaugh,1168.0,59.0,2249428.0
Maricopa,Kern,https://www.localcrimenews.com//welcome/newCities/maricopa,1146.0,58.0,2249428.0
Hinkley,Kern,https://www.localcrimenews.com//welcome/newCities/hinkley,1111.0,56.0,2249428.0
Potter Valley,Kern,https://www.localcrimenews.com//welcome/newCities/potter-valley,1094.0,55.0,2249428.0
Inyokern,Kern,https://www.localcrimenews.com//welcome/newCities/inyokern,1021.0,52.0,2249428.0
Penngrove,Kern,https://www.localcrimenews.com//welcome/newCities/penngrove,932.0,47.0,2249428.0
Pearblossom,Kern,https://www.localcrimenews.com//welcome/newCities/pearblossom,914.0,46.0,2249428.0
Boulevard,Kern,https://www.localcrimenews.com//welcome/newCities/boulevard,682.0,35.0,2249428.0
Kernville,Kern,https://www.localcrimenews.com//welcome/newCities/kernville,629.0,32.0,2249428.0
Washington,Kern,https://www.localcrimenews.com//welcome/newCities/washington,617.0,31.0,2249428.0
Onyx,Kern,https://www.localcrimenews.com//welcome/newCities/onyx,471.0,24.0,2249428.0
Caliente,Kern,https://www.localcrimenews.com//welcome/newCities/caliente,385.0,20.0,2249428.0
Lake Los Angeles,Kern,https://www.localcrimenews.com//welcome/newCities/lake-los-angeles,346.0,18.0,2249428.0
Yolo,Kern,https://www.localcrimenews.com//welcome/newCities/yolo,278.0,14.0,2249428.0
Kenwood,Kern,https://www.localcrimenews.com//welcome/newCities/kenwood,240.0,12.0,2249428.0
San Quentin,Kern,https://www.localcrimenews.com//welcome/newCities/san-quentin,238.0,12.0,2249428.0
Elmira,Kern,https://www.localcrimenews.com//welcome/newCities/elmira,214.0,11.0,2249428.0
Lakeview,Kern,https://www.localcrimenews.com//welcome/newCities/lakeview,187.0,10.0,2249428.0
June Lake,Kern,https://www.localcrimenews.com//welcome/newCities/june-lake,184.0,10.0,2249428.0
Fellows,Kern,https://www.localcrimenews.com//welcome/newCities/fellows,177.0,9.0,2249428.0
Clinton,Kern,https://www.localcrimenews.com//welcome/newCities/clinton,140.0,7.0,2249428.0
Tupman,Kern,https://www.localcrimenews.com//welcome/newCities/tupman,106.0,6.0,2249428.0
Edison,Kern,https://www.localcrimenews.com//welcome/newCities/edison,91.0,5.0,2249428.0
Johannesburg,Kern,https://www.localcrimenews.com//welcome/newCities/johannesburg,88.0,5.0,2249428.0
Keene,Kern,https://www.localcrimenews.com//welcome/newCities/keene,87.0,5.0,2249428.0
Helena,Kern,https://www.localcrimenews.com//welcome/newCities/helena,85.0,5.0,2249428.0
Canyon,Kern,https://www.localcrimenews.com//welcome/newCities/canyon,72.0,4.0,2249428.0
Allensworth,Kern,https://www.localcrimenews.com//welcome/newCities/allensworth,69.0,4.0,2249428.0
Lake City,Kern,https://www.localcrimenews.com//welcome/newCities/lake-city,60.0,3.0,2249428.0
Bristol,Kern,https://www.localcrimenews.com//welcome/newCities/bristol,54.0,3.0,2249428.0
Glennville,Kern,https://www.localcrimenews.com//welcome/newCities/glennville,47.0,3.0,2249428.0
Keeler,Kern,https://www.localcrimenews.com//welcome/newCities/keeler,42.0,3.0,2249428.0
California Hot Springs,Kern,https://www.localcrimenews.com//welcome/newCities/california-hot-springs,37.0,2.0,2249428.0
Woody,Kern,https://www.localcrimenews.com//welcome/newCities/woody,37.0,2.0,2249428.0
Universal City,Kern,https://www.localcrimenews.com//welcome/newCities/universal-city,34.0,2.0,2249428.0
Gorman,Kern,https://www.localcrimenews.com//welcome/newCities/gorman,28.0,2.0,2249428.0
Leesville,Kern,https://www.localcrimenews.com//welcome/newCities/leesville,26.0,2.0,2249428.0
Cuyama,Kern,https://www.localcrimenews.com//welcome/newCities/cuyama,26.0,2.0,2249428.0
Cantil,Kern,https://www.localcrimenews.com//welcome/newCities/cantil,24.0,2.0,2249428.0
Amboy,Kern,https://www.localcrimenews.com//welcome/newCities/amboy,24.0,2.0,2249428.0
Cartago,Kern,https://www.localcrimenews.com//welcome/newCities/cartago,15.0,1.0,2249428.0
Harmony,Kern,https://www.localcrimenews.com//welcome/newCities/harmony,14.0,1.0,2249428.0
Shoshone,Kern,https://www.localcrimenews.com//welcome/newCities/shoshone,12.0,1.0,2249428.0
Ragged Point,Kern,https://www.localcrimenews.com//welcome/newCities/ragged-point,12.0,1.0,2249428.0
Aerial Acres,Kern,https://www.localcrimenews.com//welcome/newCities/aerial-acres,6.0,1.0,2249428.0
Pond,Kern,https://www.localcrimenews.com//welcome/newCities/pond,4.0,1.0,2249428.0
Brandeis,Kern,https://www.localcrimenews.com//welcome/newCities/brandeis,4.0,1.0,2249428.0
Mcfarland,Kern,,,,2249428.0
Mckittrick,Kern,,,,2249428.0
Phillipsville            ,Kern,,,,2249428.0
Templeton                ,Kern,,,,2249428.0
Terra Bella              ,Kern,,,,2249428.0
Tupman                   ,Kern,,,,2249428.0
Anaheim,Ventura,https://www.localcrimenews.com//welcome/newCities/anaheim,191866.0,9594.0,1488568.0
Oxnard,Ventura,https://www.localcrimenews.com//welcome/newCities/oxnard,166354.0,8318.0,1488568.0
Lancaster,Ventura,https://www.localcrimenews.com//welcome/newCities/lancaster,115676.0,5784.0,1488568.0
Ventura,Ventura,https://www.localcrimenews.com//welcome/newCities/ventura,99592.0,4980.0,1488568.0
Santa Barbara,Ventura,https://www.localcrimenews.com//welcome/newCities/santa-barbara,77869.0,3894.0,1488568.0
El Monte,Ventura,https://www.localcrimenews.com//welcome/newCities/el-monte,66039.0,3302.0,1488568.0
North Hollywood,Ventura,https://www.localcrimenews.com//welcome/newCities/north-hollywood,59570.0,2979.0,1488568.0
Simi Valley,Ventura,https://www.localcrimenews.com//welcome/newCities/simi-valley,53019.0,2651.0,1488568.0
Santa Maria,Ventura,https://www.localcrimenews.com//welcome/newCities/santa-maria,47317.0,2366.0,1488568.0
Pacoima,Ventura,https://www.localcrimenews.com//welcome/newCities/pacoima,33350.0,1668.0,1488568.0
Sylmar,Ventura,https://www.localcrimenews.com//welcome/newCities/sylmar,30777.0,1539.0,1488568.0
Canoga Park,Ventura,https://www.localcrimenews.com//welcome/newCities/canoga-park,26711.0,1336.0,1488568.0
Thousand Oaks,Ventura,https://www.localcrimenews.com//welcome/newCities/thousand-oaks,26483.0,1325.0,1488568.0
Camarillo,Ventura,https://www.localcrimenews.com//welcome/newCities/camarillo,25975.0,1299.0,1488568.0
Panorama City,Ventura,https://www.localcrimenews.com//welcome/newCities/panorama-city,24595.0,1230.0,1488568.0
Santa Paula,Ventura,https://www.localcrimenews.com//welcome/newCities/santa-paula,24282.0,1215.0,1488568.0
Lemoore,Ventura,https://www.localcrimenews.com//welcome/newCities/lemoore,22698.0,1135.0,1488568.0
Lompoc,Ventura,https://www.localcrimenews.com//welcome/newCities/lompoc,21241.0,1063.0,1488568.0
North Hills,Ventura,https://www.localcrimenews.com//welcome/newCities/north-hills,21169.0,1059.0,1488568.0
Burbank,Ventura,https://www.localcrimenews.com//welcome/newCities/burbank,20956.0,1048.0,1488568.0
San Luis Obispo,Ventura,https://www.localcrimenews.com//welcome/newCities/san-luis-obispo,20700.0,1035.0,1488568.0
Northridge,Ventura,https://www.localcrimenews.com//welcome/newCities/northridge,19244.0,963.0,1488568.0
Lawndale,Ventura,https://www.localcrimenews.com//welcome/newCities/lawndale,15248.0,763.0,1488568.0
Woodland Hills,Ventura,https://www.localcrimenews.com//welcome/newCities/woodland-hills,15135.0,757.0,1488568.0
Santa Clarita,Ventura,https://www.localcrimenews.com//welcome/newCities/santa-clarita,13791.0,690.0,1488568.0
Fillmore,Ventura,https://www.localcrimenews.com//welcome/newCities/fillmore,13716.0,686.0,1488568.0
Imperial Beach,Ventura,https://www.localcrimenews.com//welcome/newCities/imperial-beach,13700.0,685.0,1488568.0
Moorpark,Ventura,https://www.localcrimenews.com//welcome/newCities/moorpark,13454.0,673.0,1488568.0
La Mirada,Ventura,https://www.localcrimenews.com//welcome/newCities/la-mirada,13362.0,669.0,1488568.0
Sherman Oaks,Ventura,https://www.localcrimenews.com//welcome/newCities/sherman-oaks,12856.0,643.0,1488568.0
Arleta,Ventura,https://www.localcrimenews.com//welcome/newCities/arleta,12807.0,641.0,1488568.0
Culver City,Ventura,https://www.localcrimenews.com//welcome/newCities/culver-city,11780.0,589.0,1488568.0
Port Hueneme,Ventura,https://www.localcrimenews.com//welcome/newCities/port-hueneme,11522.0,577.0,1488568.0
Newhall,Ventura,https://www.localcrimenews.com//welcome/newCities/newhall,11232.0,562.0,1488568.0
Venice,Ventura,https://www.localcrimenews.com//welcome/newCities/venice,10517.0,526.0,1488568.0
Ojai,Ventura,https://www.localcrimenews.com//welcome/newCities/ojai,10203.0,511.0,1488568.0
Newbury Park,Ventura,https://www.localcrimenews.com//welcome/newCities/newbury-park,9224.0,462.0,1488568.0
Tarzana,Ventura,https://www.localcrimenews.com//welcome/newCities/tarzana,8438.0,422.0,1488568.0
Carpinteria,Ventura,https://www.localcrimenews.com//welcome/newCities/carpinteria,7904.0,396.0,1488568.0
Tehachapi,Ventura,https://www.localcrimenews.com//welcome/newCities/tehachapi,7434.0,372.0,1488568.0
